link,name,gender,age,path1,path2,skills,languages,salary,experience,edu_degree,uni
https://hh.ru/resume/4258f7660007c466ea0039ed1f6a5747704552?query=%22data+analyst%22&hhtmFrom=resume_search_result,Аналитик бизнес-процессов,Мужчина,25 лет,"Информационные технологии, интернет, телеком","['Консалтинг, Аутсорсинг', 'Аналитик', 'Маркетинг']","['MS Access', 'MS Excel', 'Power BI', 'MS Visio', 'SQL', 'ARIS', 'SAP', 'XML', 'BPMN']","['Русский — Родной', 'Английский — B1 — Средний']",0,Опыт работы 1 год 9 месяцев,Высшее образование,"['Московский государственный университет им. М.В. Ломоносова, МоскваЭкономический ']"
https://hh.ru/resume/2c9a5c4c0005a6c54c0039ed1f6f3447427370?query=%22data+analyst%22&hhtmFrom=resume_search_result,Analyst,Male,0,0,0,"['Business communication', 'Sales Skills', 'B2B Продажи', 'SQL', 'MS Excel', 'MS PowerPoint', 'MS Word', 'Python']",0,0,Work experience 3 years,0,0
https://hh.ru/resume/c0f90cd50008ea962e0039ed1f397468574879?query=%22data+analyst%22&hhtmFrom=resume_search_result,"Junior Data analyst
",Мужчина,26 лет,"Информационные технологии, интернет, телеком","['Начальный уровень, Мало опыта', 'Программирование, Разработка', 'Аналитик']","['Python', 'Git', 'Jupyter notebook', 'SQL', 'Tableau', 'ТВМС', 'pandas', 'numpy']","['Русский — Родной', 'Английский — A2 — Элементарный']",70 000 руб.,Опыт работы 4 года 4 месяца,Высшее образование (Магистр),"['Московский энергетический институт (Национальный исследовательский университет), МоскваТепловая и атомная энергетика, Ядерная энергетика и теплофизика/Нанотехнологии и наноматериалы']"
https://hh.ru/resume/1fe748990008c6c53e0039ed1f3531706f4934?query=%22data+analyst%22&hhtmFrom=resume_search_result,Data Analyst ,Женщина,21 год,"Начало карьеры, студенты","['Информационные технологии, Интернет, Мультимедиа']","['Математическая статистика', 'Теория вероятностей', 'Python', 'SQL', 'Предобработка данных', 'Исследовательский анализ данных', 'Статистический анализ данных', 'Анализ временных рядов', 'Анализ бизнес показателей', 'A/B тесты', 'Визуализация данных', 'Автоматизация', 'pandas', 'numpy', 'pymystem', 'seaborn', 'matplotlib', 'plotly', 'dash', 'Tableau']","['Русский — Родной', 'Английский — B2 — Средне-продвинутый']",0,Опыт работы 8 месяцев,Неоконченное высшее образование,"['Московский государственный университет им. М.В. Ломоносова, МоскваМеханико-математический', 'Московский государственный университет им. М.В. Ломоносова, МоскваМосковская школа экономики ']"
https://hh.ru/resume/422d42bc0002fed70a0039ed1f7335416e7132?query=%22data+analyst%22&hhtmFrom=resume_search_result,GR / Project manager,Мужчина,34 года,Консультирование,['Управление проектами'],"['GR', 'Социальные проекты', 'Управление проектами', 'Big Data', 'Data Analysis', 'Data sciense', 'Энергетика', 'Цифровая трансформация', 'Trello']","['Русский — Родной', 'Английский — B1 — Средний']",0,Опыт работы 11 лет 1 месяц,Высшее образование,"['SkillfactoryData science, Data science', 'Московский государственный университет им. М.В. Ломоносова, МоскваВысшая школа государственного администрирования, Государственное администрирование', 'Норильский индустриальный институт, Норильскгорно-металлургический факультет, Промышленное и гражданское строительство']"
https://hh.ru/resume/319d4d6600073df0400039ed1f6a4174767434?query=%22data+analyst%22&hhtmFrom=resume_search_result,Data Analyst,Мужчина,35 лет,"Информационные технологии, интернет, телеком","['Банковское ПО', 'Аналитик', 'Маркетинг']","['Python', 'SQL', 'Tableau', 'Pandas', 'NumPy', 'Matplotlib', 'Bim (Building Information Modeling)']","['Русский — Родной', 'Английский — B1 — Средний']",0,Опыт работы 9 лет 1 месяц,Высшее образование,"['Государственный университет по землеустройству, МоскваГородской кадастр, Прикладная геодезия']"
https://hh.ru/resume/b355a7df00087a08090039ed1f45676442614e?query=%22data+analyst%22&hhtmFrom=resume_search_result,Data Analyst,Мужчина,35 лет,"Информационные технологии, интернет, телеком","['Программирование, Разработка', 'Системная интеграция', 'Аналитик']","['SCADA', 'C/C++', 'Oracle Pl/SQL', 'UML', 'SQL', 'Oracle Siebel CRM', 'Git', 'FSD', 'Функциональные требования', 'Linux', 'Cloud', 'Python', 'Node.js']","['Русский — Родной', 'Английский — C1 — Продвинутый']",160 000 руб.,Опыт работы 11 лет,Высшее образование,"['Московский государственный технический университет им. Н.Э. Баумана, МоскваИнформатики и систем управления, Программное обеспечение вычислительной техники и автоматизированных систем']"
https://hh.ru/resume/93ad1924000309d6340039ed1f795864457050?query=%22data+analyst%22&hhtmFrom=resume_search_result,Data Analyst,Женщина,27 лет,"Информационные технологии, интернет, телеком",['Аналитик'],"['Английский язык', 'Google Docs', 'Python', 'SQL', 'Pandas', 'HTML', 'Tableau', 'Проведение презентаций', 'Когортный анализ', 'Юнит-экономика', 'Numpy', 'Scipy', 'Seaborn', 'Plotly', 'Scikit-learn', 'Matplotlib']","['Русский — Родной', 'Английский — C1 — Продвинутый', 'Французский — A1 — Начальный']",0,Опыт работы 2 года 3 месяца,Высшее образование (Магистр),"['Национальный исследовательский университет ""Высшая школа экономики"", МоскваФакультет коммуникаций, медиа и дизаайна, Реклама', 'Национальный исследовательский университет ""Высшая школа экономики"", Москвафакультет социальных наук, Политология']"
https://hh.ru/resume/e52c136500091893160039ed1f6d3144454c68?query=%22data+analyst%22&hhtmFrom=resume_search_result,Data Analyst,Мужчина,21 год,"Начало карьеры, студенты","['Информационные технологии, Интернет, Мультимедиа']","['Python(pandas, matplotlib, numpy, sklearn)', 'SQL(join, group by, window functions)', 'Базовый R', 'MS Excel (Сводные таблицы, ВПР, индексы)', 'Математическая статистика']","['Русский — Родной', 'Английский — B2 — Средне-продвинутый']",0,Опыт работы 4 месяца,Высшее образование,"['Санкт-Петербургский государственный университетЭкономика, Бакалавр']"
https://hh.ru/resume/b84e7d25000559256e0039ed1f726d34353575?query=%22data+analyst%22&hhtmFrom=resume_search_result,Data Analyst,Мужчина,38 лет,"Информационные технологии, интернет, телеком","['Инженер', 'Сотовые, Беспроводные технологии', 'Телекоммуникации']","['GSM', 'UMTS', 'Quality Control', 'Quality Management', 'Разработка и внедрение системы KPI', 'Six Sigma', 'Lean Six Sigma', 'LTE', 'EPC', 'MSC', 'Performance Management', 'SAP Business Objects', 'OSS', 'Analytical skills', 'Data Analysis', 'Точность и внимательность к деталям', 'Presentation skills', 'Управление проектами', 'Statistics', 'Python', 'pandas', 'SQL']","['Русский — Родной', 'Английский — C1 — Продвинутый']",0,Опыт работы 18 лет 3 месяца,Высшее образование (Бакалавр),"['Georgian Technical UniversityTelecommunications, Telecommunications Engeneer']"
https://hh.ru/resume/0c51dab900078a85530039ed1f714231465064?query=%22data+analyst%22&hhtmFrom=resume_search_result,Analyst,Male,23 years,"IT, Internet, Telecom",['Software Development'],"['Vertica', 'MS SQL', 'Airflow', 'BPMN', 'EPC', 'IDEF0', 'Reporting Service', 'MS Excel', 'SAP', 'MS PowerPoint']","['Russian — Native', 'English — B2 — Upper Intermediate', 'German — A1 — Basic']",0,Work experience 3 years 1 month,Higher education (master),"[""National Research University 'Higher School of Economics', MoscowBusiness and management, Strategic Management of Logistics and Supply Chains in the Digital Economy"", ""National Research University 'Higher School of Economics', MoscowBusiness and management, Logistics and supply chain management""]"
https://hh.ru/resume/e0ced74f0002b487a50039ed1f656437444439?query=%22data+analyst%22&hhtmFrom=resume_search_result,Data analyst,Мужчина,27 лет,"Банки, инвестиции, лизинг",['Аналитик'],"['Английский язык', 'MS Excel', 'PostgreSQL', 'MS PowerPoint', 'MS Visio', 'UML', 'Деловое общение', 'Моделирование бизнес процессов', 'Аналитический склад ума', 'Анализ бизнес показателей', 'Планирование', 'Работа в команде', 'MS SQL', 'Vertica', 'Dax', 'Power query', 'Power pivot']","['Русский — Родной', 'Английский — C1 — Продвинутый', 'Немецкий — A2 — Элементарный']",0,Опыт работы 5 лет 9 месяцев,Высшее образование (Магистр),"['Национальный Исследовательский Университет Высшая Школа Экономики в Нижнем Новгородефакультет информатики, математики и компьютерных наук, Бизнес-информатика', 'Национальный Исследовательский Университет Высшая Школа Экономики в Нижнем Новгородефакультет информатики, математики и компьютерных наук, Бизнес-информатика']"
https://hh.ru/resume/c77db8df000099fab30039ed1f736563726574?query=%22data+analyst%22&hhtmFrom=resume_search_result,Data Analyst,Male,33 years,"IT, Internet, Telecom","['E-Commerce', 'Analyst', 'Internet']","['MS Excel', 'SQL', 'Data Analysis', 'SPSS', 'Stata', 'Data Mining', 'Big Data', 'Regression Analysis', 'VBA', 'Sas', 'Emblem', 'SAS EM']","['Russian — Native', 'Dutch — A1 — Basic', 'English — C2 — Proficiency', 'Portuguese — B2 — Upper Intermediate']",0,Work experience 11 years 4 months,Higher education (master),"['Erasmus University RotterdamErasmus School of Economics, Financial Economics, Master', 'State University - Higher School of EconomicsFinancial and Stock Markets, Bachelor']"
https://hh.ru/resume/463afb5100066786100039ed1f4d314c62396d?query=%22data+analyst%22&hhtmFrom=resume_search_result,Data Analyst,Мужчина,26 лет,"Маркетинг, реклама, PR","['Исследования рынка', 'Аналитик']","['Data Mining', 'Анализ данных', 'Data Analysis', 'Английский язык', 'Vkontakte Api', 'R']","['Русский — Родной', 'Английский — B2 — Средне-продвинутый']",0,Опыт работы 1 год 10 месяцев,Высшее образование (Бакалавр),"['Национальный исследовательский университет ""Высшая школа экономики"", Санкт-ПетербургСоциологический факультет, Социология и социальная информатика']"
https://hh.ru/resume/66f89afc0007b788670039ed1f76346b58354a?query=%22data+analyst%22&hhtmFrom=resume_search_result,Data analyst,Мужчина,21 год,"Информационные технологии, интернет, телеком","['Программирование, Разработка', 'Аналитик']","['Python', 'JavaScript', 'HTML', 'CSS', 'SQL', 'PostgreSQL', 'Flask', 'Pandas', 'MS Excel', 'Git']","['Русский — Родной', 'Английский — B2 — Средне-продвинутый']",0,Опыт работы 4 года 3 месяца,Неоконченное высшее образование,"['Российский экономический университет им. Г.В. Плеханова, МоскваИнститут Цифровой Экономики и Информационных Технологий, Математическое обеспечение и администрирование информационных систем']"
https://hh.ru/resume/cc623bed000916e6810039ed1f716937644a35?query=%22data+analyst%22&hhtmFrom=resume_search_result,Data Analyst,Мужчина,23 года,"Начало карьеры, студенты","['Информационные технологии, Интернет, Мультимедиа', 'Продажи', 'Финансы, Банки, Инвестиции']","['Исполнительность', 'Data Analysis', 'Tableau', 'Python', 'MongoDB', 'NumPy', 'Matplotlib', 'Pandas', 'Деловая коммуникация', 'B2B Продажи']","['Русский — Родной', 'Английский — C1 — Продвинутый', 'Немецкий — B2 — Средне-продвинутый', 'Французский — A1 — Начальный']",0,Опыт работы 5 месяцев,Высшее образование,"['Всероссийская академия внешней торговли, МоскваФакультет экономистов-международников, Мировая экономика']"
https://hh.ru/resume/bff5e3cb00082bd1680039ed1f413755416a67?query=%22data+analyst%22&hhtmFrom=resume_search_result,Data analyst,Женщина,21 год,"Информационные технологии, интернет, телеком","['Начальный уровень, Мало опыта', 'Консалтинг, Аутсорсинг', 'Аналитик']","['MS PowerPoint', 'MS Excel', 'SQL', 'Python', 'SAP ERP', 'VBA', 'Data Analysis', 'BPMN', 'Power Bi (Power Query, DAX)']","['Русский — Родной', 'Английский — C1 — Продвинутый', 'Немецкий — A2 — Элементарный', 'Французский — B1 — Средний']",0,Опыт работы 1 год 5 месяцев,Высшее образование,"['Российский экономический университет им. Г.В. Плеханова, Москва“Международная школа бизнеса и мировой экономики» (IBS-Plekhanov), Финансы и кредит (на английском)', 'ICN Business School, Nancy, FranceБизнес администрирование (Bachelor of Business Administration)']"
https://hh.ru/resume/d9d13c24000902d6800039ed1f645163597836?query=%22data+analyst%22&hhtmFrom=resume_search_result,Data Analyst,Мужчина,20 лет,"Информационные технологии, интернет, телеком","['Программирование, Разработка', 'Аналитик']","['Работоспособность', 'Владение Python', 'Владение pandas, numpy, plotly, matplotlib', 'Знание теории вероятностей и математической статистики', 'Владение Excel, MS Powerpoint', 'Владение R', 'знание математического анализа и линейной алгебры', 'Знание SQL', 'Умение работать в команде', 'Коммуникабельность', 'Грамотная речь', 'Знание основ Machine Learning', 'Знание эконометрики', 'Git']","['Русский — Родной', 'Английский — B1 — Средний']",0,Опыт работы 11 месяцев,Высшее образование,"['Российская академия народного хозяйства и государственной службы при Президенте РФ, МоскваИнститут экономики, математики и информационных технологий  , Цифровая экономика']"
https://hh.ru/resume/48fe760c00025cee4a0039ed1f6e4e31356a79?query=%22data+analyst%22&hhtmFrom=resume_search_result,Data Analyst,Женщина,26 лет,"Начало карьеры, студенты","['Информационные технологии, Интернет, Мультимедиа', 'Консультирование', 'Финансы, Банки, Инвестиции']","['SQL', 'Python', 'Pandas', 'Sklearn', 'Matplotlib', 'Математическая статистика', 'Эконометрика', 'Прогнозирование временных рядов', 'Stata', 'EViews', 'Seaborn', 'MS Office']","['Русский — Родной', 'Английский — C2 — В совершенстве', 'Немецкий — A1 — Начальный', 'Французский — B2 — Средне-продвинутый']",0,Опыт работы 3 года 5 месяцев,Высшее образование (Магистр),"['Российская академия народного хозяйства и государственной службы при Президенте РФ, МоскваЭкономический факультет, Экономика', 'Российская академия народного хозяйства и государственной службы при Президенте РФ, МоскваИнститут бизнеса и делового администрирования, Менеджмент']"
https://hh.ru/resume/883935700008686fd50039ed1f6472374d5937?query=%22data+analyst%22&hhtmFrom=resume_search_result,Data Analyst,Мужчина,35 лет,"Банки, инвестиции, лизинг",['Аналитик'],"['Python', 'R', 'MS SQL', 'VBA', 'MS Excel', 'Power Pivot', 'Power Query', 'MS Access', 'Statistica', 'MATLAB', 'Mathcad', 'Microsoft SQL Server Report Builder', 'Microsoft SQL Server Management Studio']","['Русский — Родной', 'Английский — C1 — Продвинутый', 'Иврит — A1 — Начальный', 'Украинский — C1 — Продвинутый']",0,Опыт работы 12 лет,Высшее образование (Магистр),"['КНУ им. Тараса Шевченко (г. Киев)Обучение в аспирантуре в КНУ им. Тараса Шевченко', 'Севастопольский национальный технический университет, СевастопольФакультет: Автоматика и вычислительная техника, Системы управления и автоматики', '«Школа-коллегиум» № 1 (г. Ялта)']"
https://hh.ru/resume/522f4d1200076954010039ed1f3033716b6958?query=%22data+analyst%22&hhtmFrom=resume_search_result,Data Analyst (Аналитик данных),Мужчина,20 лет,"Информационные технологии, интернет, телеком",['Аналитик'],"['Французский язык', 'MS PowerPoint', 'Организаторские навыки', '1С: Предприятие 8', 'Навыки презентации', 'Стрессоустойчивость', 'Коммуникабельность', 'Проведение презентаций', 'MS Word', 'MS Excel', 'Business English', 'Деловая переписка', 'Работа в команде', 'Грамотная речь', 'Python', 'Tableau', 'SQL', 'Airflow', 'A/B тесты', 'Data Analysis']","['Русский — Родной', 'Английский — C1 — Продвинутый', 'Французский — A2 — Элементарный']",0,Опыт работы 1 год 1 месяц,Неоконченное высшее образование,"['Российский экономический университет им. Г.В. Плеханова, МоскваМаркетинга, Маркетинг']"
https://hh.ru/resume/025305980008d9c97a0039ed1f6f6655427332?query=%22data+analyst%22&hhtmFrom=resume_search_result,Data Analyst,Женщина,0,0,0,"['Математическая статистика', 'SQL', 'Python', 'Статистический анализ', 'А/В тестирование', 'HTML', 'CSS', 'Tableau', 'Linux', 'MS PowerPoint', 'Pandas', '1С: Предприятие 8', 'Ведение переговоров', 'Деловая переписка', 'Plotly', 'Excel']",0,0,Опыт работы 8 лет 1 месяц,0,0
https://hh.ru/resume/5c0d88a800089325c80039ed1f39514b545858?query=%22data+analyst%22&hhtmFrom=resume_search_result,Data analyst junior / intern ,Male,28 years,"IT, Internet, Telecom","['Project Management', 'Analyst', 'Internet']","['MS Office', 'MS Word', 'MS Excel', 'Управление проектами', 'Agile', 'Английский язык', 'Fluent English', 'Agile Project Management', 'BIM', 'Data Analysis', 'MS PowerPoint']","['Russian — Native', 'English — B2 — Upper Intermediate']",0,Work experience 6 years 4 months,Higher education (master),"['People’s Friendship University of Russia Engineering , Project management ', 'Moscow State University of Civil EngineeringEngineering , HVAC design engineer ']"
https://hh.ru/resume/50bf1e610002b1c0660039ed1f706c34566e46?query=%22data+analyst%22&hhtmFrom=resume_search_result,Data Analyst,Мужчина,24 года,"Начало карьеры, студенты",['Другое'],"['SQL', 'Python']",['Русский — Родной'],0,Ключевые навыки,Среднее образование,['Политехнический колледж №39']
https://hh.ru/resume/903905840008eb78d10039ed1f4b5958306c43?query=%22data+analyst%22&hhtmFrom=resume_search_result,Data Analyst,Мужчина,30 лет,"Информационные технологии, интернет, телеком",['Аналитик'],"['SQL', 'Tableau', 'Python', 'Pandas', 'Numpy', 'Matplotlib', 'Seaborn', 'VBA', 'GoogleScripts', 'Математическая статистика', 'A/B тесты', 'MS Excel', 'Jupyter Notebook', 'Google Collab', 'PostgreSQL', 'MS PowerPoint', 'Английский язык', 'MS Visual Basic', 'scipy', 'Работа с большим объемом информации', 'ETL']","['Русский — Родной', 'Английский — B2 — Средне-продвинутый', 'Испанский — B1 — Средний', 'Казахский — B1 — Средний', 'Турецкий — B1 — Средний']",0,Опыт работы 7 лет 3 месяца,Высшее образование,"['Тольяттинский государственный университет, ТольяттиИнститут финансов, экономики и управления, Экономика, бакалавр экономики', 'Евразийский национальный университет имени Л. Н. Гумилёва, Нур-СултанФакультет Технической Физики, Техническая физика, бакалавр техники и технологии']"
https://hh.ru/resume/ebb035d1000010aba50039ed1f736563726574?query=%22data+analyst%22&hhtmFrom=resume_search_result,Data Аналитик,Женщина,40 лет,"Банки, инвестиции, лизинг",['Аналитик'],"['Управление персоналом', 'Обучение персонала', 'Подбор персонала', 'Мотивация персонала', 'Аттестация персонала', 'Собеседование', 'Тренинги', 'Оценка персонала', 'Массовый подбор персонала', 'Должностные инструкции', 'Работа в команде', 'Управленческие навыки', 'Обучение и развитие', 'Гостиничный менеджмент', 'Организаторские навыки', 'Opera', 'Управление командой', 'Бронирование гостиниц', 'Стандарты гостеприимства', 'Организация массового подбора', 'Работа с большим объемом информации', 'Оптимизация численности персонала', 'Гостиницы', 'Урегулирование конфликтов', 'Операционный менеджмент', 'Python']","['Русский — Родной', 'Английский — C1 — Продвинутый']",70 000 руб.,Опыт работы 11 лет 8 месяцев,Высшее образование,"['Московский Государственный Университет Сервиса ИТиГМенеджмент, Диплом']"
https://hh.ru/resume/42c6f5be0008b7dc300039ed1f304f55363241?query=%22data+analyst%22&hhtmFrom=resume_search_result,Data Analyst,Мужчина,23 года,"Начало карьеры, студенты",['Другое'],"['Python', 'Machine Learning', 'Pandas', 'Numpy', 'SQL', 'Git', 'Теория вероятностей', 'Математическая статистика', 'Линейная алгебра', 'Английский язык']","['Русский — Родной', 'Английский — B1 — Средний']",0,Ключевые навыки,Среднее образование,['РТУ МИРЭА']
https://hh.ru/resume/9654081700084687980039ed1f34593147686e?query=%22data+analyst%22&hhtmFrom=resume_search_result,Junior Business Analyst,Мужчина,20 лет,"Информационные технологии, интернет, телеком","['Программирование, Разработка', 'Аналитик']","['Python', 'MS SQL', 'Data Analysis', 'PostgreSQL', 'Business Analysis']","['Русский — Родной', 'Английский — C1 — Продвинутый']",0,Опыт работы 11 месяцев,Неоконченное высшее образование,"['Национальный исследовательский университет ""Высшая школа экономики"", МоскваБизнеса и Менеджмента, Бизнес-информатика (бакалавр бизнес-информатики)']"
https://hh.ru/resume/3a0257b00007fcec050039ed1f596b44433167?query=%22data+analyst%22&hhtmFrom=resume_search_result,Data аналитик,Female,27 years,"IT, Internet, Telecom","['Consulting, Outsourcing', 'Business Development', 'Analyst']","['Power BI', 'DAX', 'Power Query', 'Power Pivot', 'Metabase', 'PostgreSQL', 'VBA', 'Python', 'MS Excel', 'MS Access', 'MS PowerPoint', 'Latex', 'Teradata', 'Dbeaver', 'Atlassian Jira', 'Visualisation', 'Оптимизация бизнес-процессов', 'Моделирование бизнес процессов', 'Реинжиниринг бизнес-процессов', 'Atlassian Confluence']","['Russian — Native', 'English — C1 — Advanced']",0,Work experience 4 years 4 months,Higher education (master),"['Российская экономическая школа, МоскваФинансы, инвестиции, банки, Магистр (Top 10 rating)', 'Санкт-Петербургский государственный университет, Санкт-ПетербургМатематические и статистические методы в экономике , Бакалавр']"
https://hh.ru/resume/20dd302c00092e82930039ed1f4b70716d3975?query=%22data+analyst%22&hhtmFrom=resume_search_result,Junior Data Analyst,Мужчина,25 лет,"Информационные технологии, интернет, телеком","['Банковское ПО', 'Программирование, Разработка', 'Аналитик']","['Целеустремленность', 'Стрессоустойчивость', 'Работа с кассой', 'Работа с R-keeper', 'оформление заказов', 'Проведение инвентаризаций', 'Работа с персоналом', 'Работа с документами', 'Активные продажи', 'Деловое общение, ведение переговоров', 'Исполнительность', 'Деловое общение', 'Работа в команде', 'Ведение переговоров', 'Деловая переписка', 'MS Excel', 'MS Office', 'MS SQL Server', 'Python', 'Анализ данных', 'База данных', 'Pandas', 'Matplotlib', 'Git']","['Русский — Родной', 'Английский — A1 — Начальный']",0,Опыт работы 3 года 3 месяца,Высшее образование (Бакалавр),"['Государственный университет управления, МоскваЭкономика, Финансы и кредит']"
https://hh.ru/resume/7b354e5100087247120039ed1f61524159586b?query=%22data+analyst%22&hhtmFrom=resume_search_result,Big Data Analyst,Мужчина,23 года,"Информационные технологии, интернет, телеком","['Начальный уровень, Мало опыта', 'Программирование, Разработка', 'Аналитик']","['Python', 'SQL', 'MATLAB', 'MS Office', 'Git', 'Power BI', 'ООП', 'Statististics', 'Computer Vision', 'Machine Learning']","['Русский — Родной', 'Английский — B2 — Средне-продвинутый', 'Французский — A2 — Элементарный']",0,Опыт работы 2 года 6 месяцев,Высшее образование (Магистр),"['МГТУ имени Н.Э. БауманаБиомедицинская техника, Биомедицинские технические системы', 'МГТУ имени Н.Э. БауманаБиомедицинская техника, Биомедицинские технические системы']"
https://hh.ru/resume/3ad6f50d00074db6e90039ed1f7159314b346f?query=%22data+analyst%22&hhtmFrom=resume_search_result,Junior Data Analyst,Мужчина,21 год,"Информационные технологии, интернет, телеком",['Аналитик'],"['MS Excel', 'VBA', 'Power Query', 'Python', 'R', 'Теория вероятностей', 'Математическая статистика', 'Статистический анализ', 'Анализ данных', 'Корпоративные финансы', 'Финансовые рынки', 'Анализ временных рядов', 'Анализ финансовых показателей', 'Многомерные статистические методы', 'Эконометрика', 'SQL', 'MS Visual Studio', 'Stata', 'Qlik', 'Pandas', 'Numpy', 'Scipy', 'Matplotlib']","['Русский — Родной', 'Английский — C1 — Продвинутый', 'Немецкий — A1 — Начальный']",0,Опыт работы 8 месяцев,Неоконченное высшее образование,"['Национальный исследовательский университет ""Высшая школа экономики"", МоскваФакультет экономических наук, Экономика и статистика ']"
https://hh.ru/resume/6e4922090008a3ef480039ed1f455277734266?query=%22data+analyst%22&hhtmFrom=resume_search_result,Аналитик / Data Analyst,Мужчина,29 лет,"Информационные технологии, интернет, телеком",['Аналитик'],"['Математический анализ', 'Теория вероятностей', 'Анализ данных', 'Data Analysis', 'Алгоритмы и структуры данных', 'Python', 'Pandas', 'Matplotlib', 'VBA', 'Numpy', 'MS Excel - большой опыт', 'SQL - в общих чертах']","['Русский — Родной', 'Английский — B1 — Средний']",0,Опыт работы 3 года 9 месяцев,Высшее образование,"['Московский авиационный институт (национальный исследовательский университет), МоскваАэрокосмический, Испытание и эксплуатация техники']"
https://hh.ru/resume/6eb9f2180003afc9040039ed1f506f6e72366a?query=%22data+analyst%22&hhtmFrom=resume_search_result,Data analyst,Male,32 years,"IT, Internet, Telecom","['CRM Systems', 'Analyst']",[],"['Russian — Native', 'English — C1 — Advanced', 'German — A1 — Basic']",0,Work experience 10 years 1 month,Higher education,"['Plekhanov Russian Economic University, MoscowFaculty of management, Management', 'Wismar HochschuleFaculty of business, Business law', 'Moscow Aviation UniversityAerospace, Aerohydrospace Systems Designing']"
https://hh.ru/resume/134577e000084563e60039ed1f39424d55784c?query=%22data+analyst%22&hhtmFrom=resume_search_result,Data Analyst,Female,25 years,"IT, Internet, Telecom",['Analyst'],"['Analytical skills', 'Data Analysis', 'Python', 'SQL', 'R', 'MS Excel', 'MS PowerPoint', 'Sas', 'Machine learning', 'Data science', 'Project management', 'Английский язык']","['Russian — Native', 'English — C2 — Proficiency', 'Spanish — A1 — Basic']",0,Work experience 1 year 7 months,Higher education (master),"[""National Research University 'Higher School of Economics', MoscowApplied mathematics and informatics , Applied statistics with social network analysis"", 'Newcastle UniversityBusiness School, Marketing and Management']"
https://hh.ru/resume/ee8bb8dc000738fcd80039ed1f4a7361513130?query=%22data+analyst%22&hhtmFrom=resume_search_result,Junior data analyst,Женщина,0,0,0,"['Python', 'HTML', 'Git', 'SQL', 'Bash', 'CSS', 'Jupiter', 'PostgreSQL', 'pandas', 'numpy', 'Английский язык', 'Scikit-learn', 'Seaborn', 'MS Excel', 'requests', 'Django Framework', 'Регрессионный анализ', 'Статистика', 'Яндекс.Метрика', 'Google Analytics', 'Google AdWords', 'Яндекс.Директ', 'Google Tag Manager', 'Bigquery']",0,0,Опыт работы 13 лет 11 месяцев,0,0
https://hh.ru/resume/92ca46c30008690cd70039ed1f483476486349?query=%22data+analyst%22&hhtmFrom=resume_search_result,Junior Data Analyst,Мужчина,20 лет,"Информационные технологии, интернет, телеком","['Начальный уровень, Мало опыта', 'Программирование, Разработка', 'Аналитик']","['Numpy', 'Pandas', 'SQL', 'Git', 'Matplotlib', 'Scikit-learn', 'SciPy', 'Python', 'Seaborn', 'MySQL', 'Математическая статистика', 'Анализ данных', 'Работа в команде', 'CatBoost']",['Русский — Родной'],0,Опыт работы 5 месяцев,Среднее специальное образование,"['Хакасский политехнический колледжОтделение экономики, права и информационных технологий, Информационная безопасность телекоммуникационных систем']"
https://hh.ru/resume/046088530004387b430039ed1f38785a683234?query=%22data+analyst%22&hhtmFrom=resume_search_result,Data Analyst (ETL),Male,40 years,"IT, Internet, Telecom","['Consulting, Outsourcing', 'Engineer', 'Analyst']","['UML', 'XML', 'Business Analysis', 'Data Analysis', 'VBA', 'BPMN', 'SAP', 'Project management', 'ETL', 'Big Data', 'Data Mining', 'Математическая статистика', 'Java', 'Architecture', 'SQL', 'Driving Licence B', 'Turbo Pascal', 'MS Visio', 'Навыки межличностного общения', 'Supply Chain Management', 'MATLAB']","['Russian — Native', 'Dutch — A1 — Basic', 'English — C2 — Proficiency', 'French — A1 — Basic']",3 000 EUR,Work experience 17 years 7 months,Higher education (Doctor of Science),"['Eindhoven University of TechnologyLogistics Management Systems, Doctor in Engineering', 'Moscow State Technical University named after N. E. BaumanIndustrial Logistics, Industrial Engineer']"
https://hh.ru/resume/d879f0cb0005a1292c0039ed1f59756c4e5936?query=%22data+analyst%22&hhtmFrom=resume_search_result,Junior data analyst,Женщина,30 лет,"Банки, инвестиции, лизинг",['Аналитик'],"['ArcGis Online', 'ArcGis Desktop', 'ArcGIS Network Analyst', 'SASPlanet', 'MapInfo', 'QGIS', 'Open Street Map', 'MS Office', 'Overpass turbo', 'Statistics', 'R Studio']","['Русский — Родной', 'Английский — C1 — Продвинутый', 'Испанский — B1 — Средний']",50 000 руб.,Опыт работы 4 года 8 месяцев,Высшее образование (Магистр),"['Московский государственный университет геодезии и картографии (МИИГАиК), МоскваЭкономики и управления территориями, Землеустройство и кадастры', 'Донецкий национальный технический университет, Донецк (Украина)Горно-геологический, Геодезия и геоинформатика']"
https://hh.ru/resume/9b61aa1c00082dc9760039ed1f425631576670?query=%22data+analyst%22&hhtmFrom=resume_search_result,Junior Data analyst,Мужчина,23 года,"Информационные технологии, интернет, телеком","['Программирование, Разработка', 'Аналитик']","['Python', 'Linux', 'Git', 'scikit-learn', 'numpy', 'matplotlib', 'pandas', 'SQL', 'Математическая статистика', 'Data Analysis', 'A/B тесты', 'seaborn', 'tableau', 'machine learning']","['Русский — Родной', 'Английский — A2 — Элементарный']",0,Опыт работы 8 месяцев,Высшее образование (Бакалавр),"['Московский финансово-промышленный университет, МоскваИнформационные системы и технологии, Разработка, сопровождение и обеспечение безопасности информационных систем']"
